id,name,screen_name,description,lang,img_path
94616343,Kate 🇮🇱 🇧🇾🇱🇹🇺🇦,KarelessFeline,"Sometimes, we give the best of our hearts uncritically - to those who hardly think of us in return. T.H.White",en,
791841379,Karey,karey_USA,"telegram/ Parler @Karey Mom, Loves USA, Catholic, Awake since 2015 .",en,
147036805,Karin🗣,KarinBull01,Mother and grandmother. Longtime thesbian and theatre buff.,en,
258100396,Karlfly11,Karlfly11,Follow me on telegram and gab @karlfly because I won’t be here long.,en,
108370360,❌Dr. Alex Karman❌,karmaal2010,"Serial Entrepreneur, Data Science, Semantic Web, Internet of Things, Augmented Reality, GIS, NLP, Ham Radio, Amateur Satellites, Enterprise Architecture",en,
807446354,Karrie Tauscher,Karrielt,"Mom, referee, friend, sister. ╬",en,
210407329,PRESIDENT ELECT FEDUP,karupe1212,"Should the political winds shift in an ugly direction, I will stand with the Patriots!
#MAGA #KAG Ecclesiastes 1:9",en,
850382666,Kat Lamb,kat_lambkat,🇺🇸#KAG 🙏HAVE A BLESSED FUTURE HAVE TO STOP THE DEMS #BACKTHEBLUE FREE SPEECH Picture is the Trump rally DallasTX🇺🇸MARINE DADWWII #INFOWARS,en,
787318013817155584,(ಠ_ಠ),KateDaGreat1111,http://gab.com/KateDaGreat,en,
205539403,President Elect Kate,katesbooksnooks,"I am 32 and live in Northern California. I am a proud Constitutional Conservative! I love to read, cross stitch, knit, crochet, quilt, and obsess over politics.",en,
782906640,Katherine Grey,KatherineGrey1,"🇺🇸Retired USCG Warrant, Former USN, Wife, Mother of three living in Wyoming with Indiana and Kentucky roots PARLER: Coastkat05 #NotMyPresident #Resist",en,
37793243,JerseyGirlKat,katherinescheri,People who are rude will be blocked. GAB: @realKathyScheri,en,
2608465644,Kathryn Ferrell,kathrynelise2,Catholic • Truth Seeker,en,
838113468339236864,rotolab,KathyMaestas70,"#MAGA🇺🇸NRA Proud dau of WWII B26 pilot, Mayflower descendant. Chocolate Labs Rule!  ❤️our FLOTUS, 🐶🐦🇺🇸🇮🇱",en,
1149055773332451331,Katie Slane,katie_slane,"now that this is nothing more than a commie echo chamber, I'm out! enjoy your porn and the destruction of America. a former dem! I apologize",en,
902111006,conservative mama bear,katieabresch,A mother of three/ proud American,en,
745707133,Katina Cabassi,Katina_139,$kat1139 / Par-G@b: @KatinaCabassi,en,
955582479267782663,Kathleen T,KatRowe4,"Urban woman living country life, snarky but fun. I talk too fast for my own damn good.",en,
2337107899,Sarah Connor,KatyaConnor,Mom. Wife. 2A. Freedom Fighter. Molon Labe.,en,
849988676968992768,NorthShore808,kauimauloa47,Trump 2020 MAGA,en,
2424063804,Karen,Kawood764,Patriot 🇺🇸 Defends the Constitution Trump Supporter,en,
844989600477138945,K Cassidy,KayCassidyW,❤️💙❤️MAGA❤️💙❤️Trump is the G.O.A.T.❤️🙏🙏🙏For Our Country❤️Caregiver to my Mom after almost 18yrs at Fortune 500 Company❤️Singer❤️Pop Culture/Book Lover,en,
23241302,Karen Cook,kayceeinva,Conservative grandmother who loves to follow politics! Ready to keep America Great! #MAGA #KAG,en,
1061706138163412992,Kay-Lib (Gab: HipHopConservative),kaylibmusic,"Christian, Conservative, rapper. In that order. http://Gab.com/HipHopConservative http://kay-lib.bandcamp.com/album/apples-of-gold-volume-1",en,
1238128950339125248,Krystal,kayyroarr,Happily Hitched 🤍 No Creepy DMs - Twitter is primarily for Politics - Q friendly - Conservative af,en,
958916234459754496,Mel Bash 🇺🇸🇺🇸🇺🇸,KBASH73,Common-sense is our last defense against a politically hijacked world. #Family #Friends #Freedom #Hibiki #CountingMacros #IMF,en,
47987041,Katherine Barrett Baker,kbsquared1961,Serve up manners & teach tolerance. Serve up book reviews 4 Real Simple Magazine. Serve WRITS & Detainers. Why else r we here but 2 serve? #MayflowerSeparatist,en,
34637312,KC DEPL0RABELLE ❌🇺🇸⚖️,KcDepl,"🎚Married,ConservativeLibertarian,constitutionalist Ipost Re:politics #MAGA #WeAreAtWar #FightBack on http://parler.com: KcDeplorabelle",en,
310377192,Texas Proud!,KCisMe63,Proud Texan!!,en,
598161591,K. D. Fisk,KDFisk,"I'm an author, (Dreams in Green available on amazon, b&n and more, published by Champagne publishing) Also I co-own Wolfae Works, a homestead and various stuff.",en,
342933239,Keith Earles,kearles2,Loved,en,
90892144,Randy Keberlein,Keberlein,"Husband, Father, Packer Fan, Realtor!",en,
714486155668955137,Keeley 2 (President-Elect),Keeley1001,"Independent conservative who LOVES #Trump2020 ❤️ family & friends. #AnimalLover #KAG #MAGA #Constitution #2A #Vote #patriots IFB ❤️RT’s, fight #indoctrination",en,
56501301,Keenly Aware🇺🇸,keenfamily,I don’t mind if you don’t agree with me or dislike my tweets Bless your heart ❤️🇺🇸 Patriot Mom 🇺🇸 southern girl born up north 🌴❤,en,
1462996729,kthass 🇺🇸,keh9701,Retired Family Nurse Practitioner,en,
1539941143,Keith cheney ,KeithCheney,I have a Passion to Travel and live life to the Fullest! I also like pineapple on my pizza! lol!,en,
2594308016,Kelly,Kelfalala,"Mother of many, 
Richest woman in the world, lovey.",en,
2150601056,President Elect Keller 🇺🇸 U can be Pres elect 2!,Keller_forTrump,"I'm on Parler @Keller1776 
Christian, #Trump2020 #MAGA  #17  #DrainTheSwamp #PATRIOT
Don't bother sending me a DM, I don't read them.",en,
60821942,K. Nicole,kellidrum,"Novice Trader, Expert Artist; so you should only trust my art advice 😉",en,
30368048,Kelly Buckeye,kellybuckeye,Buckeye til I die!  #Godmademethisway.,en,
33579928,Kelly Mitchell,kellyemitchell,analyst. mom. oil & gas stuff. parenting stuff. tweets my own. RTs are not endorsements.,en,
4922568490,Kelly lake,kellylake6_lake,TEXT TRUMP TO 88022,en,
178767953,Kelly Merritt,kellylinn8,"wife, mother, Jesus lover ❤️❤️",en,
822676787574362112,Kelsey Lofton,kelsey_lofton,"Life, liberty, and the pursuit of happiness.",en,
1033809825195544578,Kelsi Crew,KelsiCrew,"Wife, Jesus loving, proud to be an American - #Trump2020 #MAGA #KAGA",en,
17993620,Ken Blackwell,kenblackwell,"Conservative Columnist... Former Ohio State Treasurer, Secretary of State, US Ambassador to the UN, FRC, Club for Growth, NRA, ACRU",en,
2870666211,Kendallamelia Text TRUMP to 88022,Kendallamelia,"Conservative - Follower of Christ - Farmer 👩‍🌾 - Sick of corruption in our government 
 #MAGA #KAG #NoLongerSilentMajority
Text TRUMP to 88022",en,
52084085,KendyleHope,KendyleHope,"𝑶𝒉, 𝒕𝒉𝒆 𝒐𝒗𝒆𝒓𝒘𝒉𝒆𝒍𝒎𝒊𝒏𝒈, 𝒏𝒆𝒗𝒆𝒓-𝒆𝒏𝒅𝒊𝒏𝒈, 𝒓𝒆𝒄𝒌𝒍𝒆𝒔𝒔 𝒍𝒐𝒗𝒆 𝒐𝒇 𝑮𝒐𝒅➕",en,
18965946,Ken Greenberg,KenGreenberg,#MAGA #KAG #DEPLORABLE #DrainTheSwamp #BuildTheWall #TRUMP #CONSERVATIVE #WalkAway #TCOT #PATRIOT #CONSTITUTION #COS #AmericaFirst #FBTS #BanSharia #2A #banFGM,en,
35430762,Kenny Cunningham,KennyCunningham,"Jesus is 👑 | COO, @Article3Project | Founder of Cunningham Communications | Contact: kenny@cunninghamcommunication.com",en,
1182709591,Kenny Gardner,KennyGardner_,"Bright Boy ||| You said to get dirty, I'm gettin' dirty",en,
820303855229562881,Kenny,Kennykwh1120,"Life is lived 1 day at a time. Love, Accept & Forgive. Never miss a chance to say “I Love You”. #DTFOREVER #IllegitimateJoe #TRUMPWON #MAGA #NRA #PATRIOTPARTY",en,
41387325,Kenny,KennyW_NLR,Subscribe to keeparkansaslegal on youtube & visit  https://fundly.com/film-local-activism-in-arkansas to help fund more video projects,en,
29566593,Kenton Epard,KentonEpard,"Husband, Dad, Episcopalian, Entrepreneur, K-State Elec Eng, Wharton MBA. Reagan Republican. Concerned about Covid.  Buffett/Munger. Decency. Bi-Partisanship",en,
37837578,shellybeach,kentuckyshores,member of the suburban mom silent majority 💯🇺🇸trump/Desantis,en,
49472317,Keri Jaehnig,kerijaehnig,"Founder & #CEO: @ideagirlmedia. Award-winning #socialmedia marketer; Speaker; Editor-In-Chief; Culturally aware travel adventurist; 💜: #Coffee, purple, wine.",en,
1043174069808623622,Kermit(same on gab),Kermit46511416,"PATRIOT.
Just a guy asking questions
Green Frog For TRUTH",en,
18153048,McKim for Surry School Board,kerryannmckim,"Mother, widow, Maine Coast Girl #MAGA
Followed by @christina_bobb Blocked by @meghanmccain since 2009",en,
1729894669,🇺🇸Pebs Leaving Twat Soon🇺🇸,KerryG1016,💥💥Find me on free speech platforms Parler and Gab at GingerSnapx4💥💥,en,
277836681,KevinForTrump1 🇺🇸 🍭🦁,Kev4Trump,"Husband, Conservative, ✝️, Pro 2A, Business Owner, Outdoorsman, Boat Builder, #MAGA, It's election time, vote ALL Red! Trump 2020!",en,
3231250705,🤡🌎🤡🌎🤡🌎,kevbojones,"Baseball Cards, Record Albums, Cheesehead, DeadHead and recovering politricks addict. Banjo and Guitar enthusiast",en,
830259725728104448,Kevin K,Kevin_Ksk9,@FCBayern @usahockey @PearlJam @soundgarden @chriscornell @AliceInChains @Freaks4Live  @Braves #4TheWin #GoSensGo #NHL @Senators  🇺🇸🇩🇪🏒🥅⚽️ i Follow Back,en,
830259725728104448,Kevin K,Kevin_Ksk9,@FCBayern @usahockey @PearlJam @soundgarden @chriscornell @AliceInChains @Freaks4Live  @Braves #4TheWin #GoSensGo #NHL @Senators  🇺🇸🇩🇪🏒🥅⚽️ i Follow Back,en,
830259725728104448,Kevin K,Kevin_Ksk9,@FCBayern @usahockey @PearlJam @soundgarden @chriscornell @AliceInChains @Freaks4Live  @Braves #4TheWin #GoSensGo #NHL @Senators  🇺🇸🇩🇪🏒🥅⚽️ i Follow Back,en,
33782028,Kevin Fleege 🇺🇸,KevinFleege,Family | Faith | Baseball | Travel,en,
1043938043844055044,Kevin Meador,KevinMeador4,Virginia Tech NHL Politics NASCAR,en,
1242570283568922624,Dr. Kevin NESARA,kevinnass11,save da kids,en,
1687970232,Kevin Barnard,KevyB1990,"#ImpeachDeWine Conservative, blessed. Happily married to @heffron_shannon. I do not suffer trolls. Hair trigger #mutebutton. @KevB1990 on Parler",en,
703703162,Kevin Floquet,kfitty1,"Married, proud father of 5. Unapologetic Conservative. 

SD Padres and AZ Cardinals fan",en,
298607423,Kellye Shearon,KgShearon,❤️ Jesus. 🇺🇸PROUD AMERICAN. Freedom Seeker• Less Gov•Entrepreneur. Hustler. Crypto,en,
706839866491928581,Kim,kgsuns,"Live, Love, Laugh.",en,
1656034184,Kim Henry,khenry657,#AllLivesMatter #BackTheBlue #Trump2020,en,
1229863857599938561,Duchess Khristina,KhristinaKisner,"Pro-life Independent, Phoenician, Voracious reader, Originalist, #2A, #Israel, Gamer, Bearcat, #Trump2020, #PatriotParty #AmericaFirst",en,
822609497986334722,me,khuntington15,"Jesus loving daughter, wife, and mother. 
boop/bop/beep",en,
1123743159274614784,President-Elect KidsAndSoccer1,KidsAndSoccer1,http://stopthesteal.us    parler:@kidsAndsoccer1 MAGA.,en,
922771968,ChitownPatriot🇺🇸,KikiKAGChitown,#Jesusfollower #Christian #Conservative #MAGA #PROLIFE Physician and mom of 4 #2A #DeplorableChump  @Kikidocmom on Gab,en,
911725813,KPatriotTRUMP2020🇺🇲,KimberlyGPils,"Christian wife and mother, and patriot fighting for our Republic!  God bless the United States of America!",en,
4639399334,Kimberly Prins,kimberlyrprins,❤️ anything Chicago. #exceptCUBS #mom #lovemyboys #Happilymarried❣,en,
761730288678498305,🇺🇸VeteranKimberlee🇺🇸,Kimbermac2,"President Trump 100% #MAGA
Retired Navy. I love America. NRA. Married 33 yrs #AmericaFirst #KAG #Trump2020 #VetsForTrump #WomenForTrump  No DMs",en,
961061369423413248,Kimi Lee,kimiusa1990,I'm only here to support our President Trump!,en,
58634778,Kim Goodwin,kimjgoodwin,Happily Married mother of 4. Trump supporter!!,en,
2470641648,AmeriKim,kimmylemke,"Wife, mother, Grandmother and proud American...loves life, family, friends and my country USA!! And lots of travel✈️ #freespeech 🗣❤️",en,
864230060177457154,Julianne ✝️ ‏,KindeandTrue,"A time to rend, and a time to sew; a time to keep silence, and a time to speak; A time to love, and a time to hate; a time of war, and a time of peace.",en,
435297219,Chuck Knoxx 🇺🇸,kingchuck810,Freelance audio and video editor. Foulmouthed influencer. Creator of the most epic #GIANTS videos on earth. Terrible at being politically correct. #TEAMKNOXX,en,
2899177998,sir crankypants,kingcrankypants,Commies claim anti-White racism doesn't exist while calling SA White genocide a hoax & ignoring 90% of violent US hate crimes are black on White.,en,
1100077425956925447,King Henry ⚔,kinghenryp18,KNIGHTSSSSS,en,
30976812,Pam King ***,kingpamy,WAKE UP!!!!!,en,
489636537,kingsjester,kingsjester1,I'm a Christian American Conservative with a decidedly unique POV.  Check my blog out and tell me what you think!,en,
1060669912430112770,Kip Does Stuff,KipDoes,"Hello there, I'm Kip and I like to build and fix things using wood, metal or whatever I can find.",en,
1072788948,Unravel the Complex,KJJanssen2,"Wife, mother and patriot. Learning, teaching, growing. #tcot #Breitbart. Connect with me as @kjanssen on Parler and Clouthub",en,
3581716035,🎚K.J. Pritchard 🇺🇸,KJPritchard4,"USMA West Point Mom, Wife, Soc/Econ Conserv, Tchr-Rdg Specialist, ESL. Pro: Life, 2A, Jews, Israel. fb: @paulsperry_ @charliekirk11  @JamesRosentv",en,
132993805,The Desert Beach Bum 🧡🍊Karen Lee Bertiger 🌴🇺🇸,KLBertiger,"🌵🌴 CoFounder of the McDowell Sonoran Conservancy a 501(c)3 public charity in Scottsdale, AZ 🐚🌴 Beachcomber ⚓️ 🐅 Real Estate Broker in FL and AZ",en,
17503139,kldawson66,kldawson66,"Faith, Family and Country",en,
97586706,Nicole Kolesar,kliqfan1,"Lover of the Lord, my husband and children, and all things KLIQ related!",en,
75366886,Socially Distanced Kiki ❄️,klyhansen,A little bit a la-la-la-la-la-la-la a little bit a lawyer.,en,
1176321203352588289,kmas119,kmas119,"Love my 3 daughters ❤ 💕 💓 
Autism Mama
Twin mama
Love my city 🌃🗽
Love my country 🇺🇲🇺🇲🇺🇸",en,
187351126,Kathleen Caton 🇺🇸,KMCaton,"Mom, Grandma, Christian/Catholic, US Patriot, Virginian, happily owned by horses, dogs & cats #MAGA #USConstitution #1A #2A No DMs",en,
2460234972,Kathleen Svoboda,KMSvoboda_,| Entrepreneur | ✝️ | Love America | 🇺🇸 #MAGA,en,
380147020,Kendall Cameron,kn_cameron,"Christian, Father, Husband, Conservative. Opinions expressed are mine and not reflective of the opinions of those I associate with professionally or otherwise.",en,
861947544,Nicole K.,KNcldnn01,"#MAGA #KAG #Trump2020 - 🇺🇸 Fellow Patriot 🇺🇸, Wife, mother, animal lover, Conservative Trump supporter. Anti-establishment. Make America Great Again!",en,
875011426649112576,Know no Nos,Knownonos,"Know = Think, no = without,  No's = opposition

Offense is voluntarily taken, never given

Trust/think for yourseIf",en,
2310527790,LoveMyBully🇺🇸,knustad77,Proud American | Small Business Owner #Trump2020 | #MAGA2020 🇺🇸❤️,en,
1067217173649780736,BethKH@,KohLoyal,"Follower of Christ, mother of 3, born conservative",en,
418281073,Kolbie Todd,KolbieTodd,🇺🇸,en,
563507587,MUSTACHETAKEOVER,komic111,http://youtube.com/user/KomLit I do the youtube thing. Bringing Original Content For WoW ! My thoughts are my own! I respect your thoughts please respect mine.,en,
36200641,Dr. Dregs of Society,kona24,MAGA 🇺🇸🇺🇸🇺🇸,en,
600490768,Linda MAGA ✝️🙏🏻✝️,koooski,Jesus Loving✝️Realtor🏚gourmet cook👨‍🍳Trump supporter 🇺🇸🚂1st Gen proud Polish girl🇵🇱Married to a Navy Chief⚓️my BFF❤️I FB allPatriots. https://t.co/fh1YfVxJfW,en,
3177025910,secret fortifying cabal,KPlorable,Retired educator. Deep in the ❤️ of Texas. Patriotic American. Former Registered Republican. #TEXIT,en,
37032719,StunzZ,kreyes25,Just a guy making mistakes and trying to figure it all out on his own so that one day I can mentor someone that won't have to...,en,
1251198455764209664,HEAL THE US,Krim70499189,"Find, share, and report all hate groups-anarchists, socialist, & communist pages that are trying to destroy our great country.",en,
3187450379,KristenMarie680🎙🍿,KristenMarie680,Exec Producer @wcbm680 🎙 @thekingscollege grad 🗽 Carroll Co Girl 🌻 known in radio as Babycakes 🍿Tweets & Opinions are my own 🦀,en,
1242258456108650496,KJ,Kristin75635031,"Christian, conservative, warrior of truth",en,
3131353798,Kristina Hernandez,KristinaNico201,The Future is Latinx.,en,
39074525,kristin64,kristininohio,"Yoga practicing, bike-riding vegan conservative.",en,
2741883892,Kristy,kristy_Vert,Huge Denver Broncos fan. 100% Devoted Pitbull Dog Lover TRUMP2020,en,
1170844855129362433,Kristy 🇺🇸🐾💙,KristyDoughert6,Proud American ❤️🇺🇸DEFEND Police💙🇺🇸❤️45❤️🇺🇸,en,
19204554,Kristy Clifton,KristyMadrid72,"8 months ago I began the fight for my life with cancer. As a result, I have lost all of my hair. Chemo and radiation are horrible. I could use your prayers.",en,
3409529645,We're Being Poisoned,KristyMooreHer1,#MultipleChemicalSensitivity #EnvironmentalIllness #Chemicals #Quantum #EssentialOils #HolySpirit #JesusChrist #patriot #Trump2020  http://amzn.to/2nSZDLr,en,
24812945,Bradley Krolak,KroZwest,"Well, we’re living in a material world, and I’m a material girl… or boy.",en,
3233120748,Krushim,KrushimTV,"Molecular Biologist/Chemist and political Youtuber. ""You can lead a liberal to logic but you can't make them think""",en,
17860948,Karl S,kschlatzer,"Democracy needs ethics, Capitalism needs conscience - seek greatest good. ""Every time you stand up for an ideal, you send forth a tiny ripple of hope” R.Kennedy",en,
1251986358538772480,KatSophia258,KSophia258,"Animal lover, counselor, social worker, Director, mother, sister, gmom and lifetime spouse. A realist and liberal with a constant quest for truth.",en,
267278663,Katie Hart,ktluvspl83,Wifey / Dog Mom / Catholic / Pro-Life / Patriot / Conservative / Chocoholic / Ballet Lover / Photo Taker / New Englander / Weight Watcher,en,
275306442,shaygauge,kubuszki,Trump/Pence 2020 Keep America Great,en,
785284856242696192,Woodsman,kuckieman,"Project Manager, woodworker (hobby), Conservative, God Loving, Married (Happily) always busy working on or around house. also on Parler @kuckieman",en,
3058616746,kwameAtoTrump 🇺🇲🇺🇲🇺🇲,KwamePobee,"Father, Husband, Small businesman, conservative and a proud BAYERN fan. Born for a storm. Parler: @KwameAto.",en,
1390413780,News/Talk 1540 KXEL,KXEL1540,From the Cedar Valley through the Corridor...KXEL is Where Iowa Comes to Talk!,en,
22959995,Kylie Price,kylie_johnston,"Mother | Patriot | Open your eyes, the media lies.",en,
25386925,Kylie Jane Kremer,KylieJaneKremer,"Founder STOP THE STEAL group deleted by FB | #MarchForTrump Bus Tour | Official Group of 11/14, 12/12 & 1/6 in DC | Executive Director: @america1stwomen #MAGA",en,
26285050,Jada 🇺🇸,Kyrie42,"¤♥Just Me ♥¤

Trump supporter, horror movie fan, daughter of a Vietnam veteran. #MAGA #Trump2020 #TrumpTrain #POTUS45 #LiberalismIsAMentalDisorder #cult45",en,
1153372617996414976,Alex Harwell,L0nePatri0t,Freedom Radical,en,
45012542,Beast Unleashed,l3eastUnleashed,"Into music, videogames, sports, and everything nerdy and geeky oh and comics",en,
1028073448873111553,Andrea 🇺🇸🇺🇸🇺🇸,LAcreole504,#MAGA ❤️🤍💙🇺🇸❤️🤍💙 #DigitalPatriot. No DMs. parler same handle,en,
21295462,burn it all down,ladybaIIs,"Southern married lady from bowling green ky
#bowlinggreenmassacre
acting alpha to a lakeland terrier and a west highland white terrier
#maga y'all",en,
758380057203093504,JoeBidenLikesKids,Ladybosstycoon1,Think for yourself and question authority #freedomofthought #freedomofspeech,en,
360887358,LadyC,LadyCocot,Got twitter to follow fashion~ now I find myself interested in politics & the Election & an avid #DonaldTrump supporter he'll #MakeAmericaGreatAgain #VoteTrump,en,
4895353953,Lady Pat,LadyPat18,"Mother, patriot, nature lover. Proud member of NRA.  Proud Trumplican. Not looking for a date. No DM.",en,
162301746,🇺🇸Lady De’Plorable🇺🇸,LadyRedWave,"Stand Strong - Do NOT Waver I am Proud To Be An American

Still Smiling, Laughing & Enjoying LIFE because They can NOT STEAL THAT From US TOO - Don't ALLOW IT!",en,
981966963470688256,Nena Cruz- I identify as a “Dr.”,LadyStiltskin2,"American/Chamorrita girl that supports POTUS. Lost “friends” over it. Don't like it? Well, you know how to BLOCK and/or Unfollow. #Trump2020",en,
46808663,♦️Lady♥️Vegas♦️🇺🇸,LadyVegas71,"Just an American.🇺🇲

I have no political representation any more. Fed Up with Hypocrisy. I block bots and stupidity.",en,
14819246,Racheal Rae,LaehcaRae,"🎶 Tambourinist for False Flags 🎶 and co-founder of Liberty Ladies of Texas

@LaehcaRae on Parler",en,
330072048,Ray Lally,LallyRay,Gab: @raylally ---  Parler: @raylally,en,
1264049274310049792,LAM,LAM81110607,"Disposable acct. Sometimes gotta be on the down low for the oppo (research that is).  Whatever you're pissed about, calm down if you have clean drinking water.",en,
16666108,LambiGirl,Lambigirl,"Shopaholic, Patriot, Conservative Libertine, Adorable Deplorable, My ♥️ is in the Highlands",en,
745672364,John LaMond,LaMondROCKS,Radio Host of the John La Mond Show for 30 Years on WYRK. Voiceover Artist #Voiceover #VO #Trump2020 #MAGA #KAG #2A #NRA #Patriot #Israel ✡️,en,
881549290476232704,Extreme Leftist Jack Worshiper Surfer 🇺🇸🇦🇺,landmeetssea17,"Listening to all, following none, making a way for my family as best I can. Seeker of truth. God fearing. Observer of cultures. Proud American. Adopted Aussie.",en,
387151655,❌ Laney (Proud Trump Chump)❌,Laneybaby004,"Former SSG US Army, Nurse, Mother of 3 amazing children, Nana to 3 angels. Living a Blessed Life. #MAGA  #TrumpTrain http://RedPilled.com",en,
800787600,LarryDarrell,LarryDarrell3,"American...Conservative. Love Patriotism, the Constitution, common sense, the rule of law, and American grit.",en,
944011345619574784,Judge of Elections Larry West,larrywest215,"Judge of Elections for Philly's 22nd Ward, 26th Division (Political Account), leader of the Philadelphia Pirate Party | Illustrator, Designer, Coder, Metal Head",en,
231890869,Jeff Larsen 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,larsman77,Father of 4 wonderful boys and Husband to a incredible wife! #patriot #armyvet #MAGA #finsfan Jesus is my Lord and Savior!!,en,
190767072,Andrew,Lastivka06,"Thought it looked cool, might delete later.",en,
172026027,Lynn Oxford,laughoutright,"Happily married. Business owner. ❤️ God, my family and country. KAG 🇺🇸",en,
722508677488324608,6%❌Julie Corpe 🚂🇺🇸🚂 (Parler @launch4success),launch4success,"Army Veteran, RN, Happily Married 30 yrs, 4 daughters, #MAGA4Everyone, Israel, #NoTPP, #VoterID, Help Our Inner Cities, Stop Soros, #TrumpCares",en,
995074773267853313,laura,laura________17,Independent. Christian. Mother. Wife. Daughter. Sister. Teacher. Learner.  Will #instablock #resisters that follow so don’t bother😉 #WakeUpAndSmellTheMAGA,en,
888400861956722689,Laura Dee 🇺🇲,Laura_Dindi,"Whatever sprinkles your donuts 






































Pet lover 🐈🐩






























































♥️🥊",en,
53524865,Fortified Fortresses❤️,laurafortified,TRUMP WON MAGA PATRIOT GOD CONSTITUTIONALIST MILITARY NRA NATIONALIST 33 yrs married HAPPILY PARLER: @laurafortified,en,
19220918,Lauragal @lauragal on Parler,lauragal,"MAGA “Jesus Christ is the same yesterday, today, and forever” - Hebrews 13:8",en,
1256753802,TRUMP COUNTRY USA,LauraLeeBordas,also  @TrumpCountryUSA on both GAB and PARLER,en,
1256753802,TRUMP COUNTRY USA,LauraLeeBordas,also  @TrumpCountryUSA on both GAB and PARLER,en,
827358042253582336,LauraNYC🇺🇸,lauraNYC212,Conservative girl living in the Big 🍎 🇺🇸🗽Keep America Great! 🙏🏻,en,
63605103,Laura,lauratexasstyle,"Just a Jersey girl living in FLORIDA! In a world of kneelers, don’t be afraid to stand!!!! 💕#BeachVibes #WalkAway",en,
354449665,Lajr,Laurenajr,Patriot. Christian. Wife & Mother.  Go Dawgs🐶,en,
408229293,lauren,laurennauman,❤️🤍💙,en,
1242151829217181698,F-bomber Momo 🇺🇸,lawallner1,"Pissed off patriot.  #MAGA and maskless, fuck you & your feelings.",en,
1214047481467551744,Mr. Sprinkles 🍩 🇺🇸,LAWDOG2929,Husband. Father. Political junkie. Trolling for news and information. Pragmatic conservative. Attorney. Dog lover. 🐕🐕 🐕 🇺🇸 🇺🇸,en,
2316751902,Curt Olson,lawriter33,"One man, alone on the outskirts of Utopia, mocking the self-appointed overlords

Gab: Curt Olson @lawriter33",en,
972012021297250304,Gwen Lawson,Lawson20Gwen,"Proud to be an American! Love my family, my country and my God
 #MAGA  #KAG  ❤❤ President Trump
🇺🇸 USA 🇺🇸 USA  🇺🇸 USA",en,
1116571229488463874,Lazaro Calls for a Crusade,LazaroM62140971,A call for a new Crusade | Radical Christian | Traditionalist | Anti-Communist | Mestizo | Not a friend of Israel,en,
2285547696,IT AIN'T OVER WokePolski,lazerman010,Polski Deplorable from City wit Big Shoulders,en,
4097455153,Lisa Bisogne,LBisogne,"Life long Republican, Love God, Family & people with common sense. Live free or die 💕💕🐘🐘🇺🇸🇺🇸  
#Life Liberty & The Pursuit of Happiness #Vegas Strong",en,
716784760354443264,Gina Reed,lbj30,Doing my small part to save my great country. MAGA‼️🇺🇸KAG‼️🇺🇸TRUMP 2020‼️🇺🇸  Only on Twitter for my President🇺🇸 Never forget 911‼️,en,
1252291824221290497,Lil Miss Sunshine,LDecker619,"They Locked Me Out 😡
Faith, Family & Laughter
Mom, Wife
Trucking, Animal Lover, especially rescues. Music Addict #2A 
#Trump2020 
#AmericaFirst",en,
2361439975,Leah Beebe Dozeman,leahdoze,Proud American! 🇺🇸,en,
86401303,Big Tech Owns Me,leannstephens,"Far Left Liberal Ideology is killing our great nation. 
Cancel #Netflix #NFL #BLM #MSDNC #CNN #FAKEBOOK 
 all thoughts and opinions my own",en,
15595321,Lance Eaton,leaton01,"#Edu Strategist, Writer, Teacher, Learner, Runner, Reader, Vegetarian, Bi, & PhD student #OpenAccess, #OER #AcademicPiracy...tweets=my own",en,
60891708,D.L.,lebalori,"Married with three children. Dreamer of Loved ones,Births,deaths,present and future events.Jesus Saved Me from Death❤️🙏🏼God is Love❤️😍🙏🏼",en,
1173405077597564929,Lisa 🇺🇸,Leeees_67,"There is no time for inaction, make a difference now ☮ &❤

#BeingTheChangeWeWantToSee




➡️Parler @Leeees67
IG @lisa_americancleanup⬅️",en,
2660374267,Skeptical Green Goblin of Earth 120703,leepunzel,Wannabe actress with too much time on her hands. Also tired of correcting people about this #DarkUniverse thing.,en,
1619074208,GAB: @LionInWinter,LegalLionTN,@LionInWinter on Gab & Parler,en,
558517155,KW900,legereit,#MAGA #2A #NRA #NoDACA #NoDAPA #CodeOfVets #TrumpIsMyPresident #BanIslam #ClearFlynnNow #GOA,en,
717750294763802624,LE🇺🇸Truth Prevails! Power in Prayer,lem3762,"#ForGodandCountry; Jesus is Lord; Born in USA-Texas; Power in Prayer; John3:16, Psalm91 
 #MAGA Trump/Pence 4moreyears!",en,
1024545537515614208,🌿LemonMinty🍋,LemonMlnty,I like candy.,en,
2978452780,Lenn X,LennX6,"Sean Davis Federalist: 
""The entire impeachment was a scam to protect Joe Biden's gravy train.""",en,
324335298,Lester Page,lep1952,"Steelworker, conservative, Christian, Hoosier",en,
1053960128175726592,Asel,Lesa94344619,"CATHOLIC, conservative, mommy, wife, business owner, pro-life, Italian I ❤️ God, Jesus, & Blessed Mother! Striving each day 2 be exactly who God wants me to be.",en,
547969112,Trump was right about everything,LessGovMoreFun,". Politics | News | Culture. We must elect leaders, not politicians. Connections with 175+k patriots like you. Freedom & Liberty!",en,
